www.gocharting.com,,,,,,
,,,,,,
date,open,high,low,close,volume,open_interest
Fri Aug 11 2023 12:25:00 GMT+0530 (India Standard Time),182.05,185.1,179.15,179.15,7020,142470
Fri Aug 11 2023 12:30:00 GMT+0530 (India Standard Time),180.3,182.8,177.6,180.6,10290,145785
Fri Aug 11 2023 12:35:00 GMT+0530 (India Standard Time),181.5,182.55,178.4,178.7,2940,144255
Fri Aug 11 2023 12:40:00 GMT+0530 (India Standard Time),180.4,182.05,178.95,179.6,2685,144150
Fri Aug 11 2023 12:45:00 GMT+0530 (India Standard Time),182.3,183,178.95,178.95,1260,143775
Fri Aug 11 2023 12:50:00 GMT+0530 (India Standard Time),175.55,178,168.55,172.6,12570,144195
Fri Aug 11 2023 12:55:00 GMT+0530 (India Standard Time),171.85,173.8,152.7,159.35,26985,144285
Fri Aug 11 2023 13:00:00 GMT+0530 (India Standard Time),157.85,195.1,157.5,192.55,40455,144225
Fri Aug 11 2023 13:05:00 GMT+0530 (India Standard Time),193.2,216.75,186.85,198.6,33990,146895
Fri Aug 11 2023 13:10:00 GMT+0530 (India Standard Time),195,201.2,188.95,196.4,13095,146310
Fri Aug 11 2023 13:15:00 GMT+0530 (India Standard Time),198.5,198.5,175.7,185.1,8565,145905
Fri Aug 11 2023 13:20:00 GMT+0530 (India Standard Time),187.15,188.4,181.75,183.1,5460,148185
Fri Aug 11 2023 13:25:00 GMT+0530 (India Standard Time),183.8,189.2,179.95,183.6,8385,152625
Fri Aug 11 2023 13:30:00 GMT+0530 (India Standard Time),179.7,182,174.45,181.9,2925,152730
Fri Aug 11 2023 13:35:00 GMT+0530 (India Standard Time),180.8,183.55,167.5,169.85,8445,152250
Fri Aug 11 2023 13:40:00 GMT+0530 (India Standard Time),168.15,168.15,160.15,167.4,10095,153945
Fri Aug 11 2023 13:45:00 GMT+0530 (India Standard Time),167.3,174.65,166.9,168.3,3780,155790
Fri Aug 11 2023 13:50:00 GMT+0530 (India Standard Time),167.75,170.25,161.6,167.4,4110,157635
Fri Aug 11 2023 13:55:00 GMT+0530 (India Standard Time),166.55,168.85,165,167.2,6345,157860
Fri Aug 11 2023 14:00:00 GMT+0530 (India Standard Time),167.5,167.5,161.55,165,3525,158925
Fri Aug 11 2023 14:05:00 GMT+0530 (India Standard Time),165.5,165.5,151.05,165.3,13080,161895
Fri Aug 11 2023 14:10:00 GMT+0530 (India Standard Time),164.45,166.75,159.35,163,4830,161820
Fri Aug 11 2023 14:15:00 GMT+0530 (India Standard Time),161,169.1,159.9,162.3,4425,163020
Fri Aug 11 2023 14:20:00 GMT+0530 (India Standard Time),161.1,167.5,157.65,163.5,3345,162720
Fri Aug 11 2023 14:25:00 GMT+0530 (India Standard Time),163.75,166.75,160.45,162.15,5145,163155
Fri Aug 11 2023 14:30:00 GMT+0530 (India Standard Time),163.25,164.9,161.95,162.2,4860,163260
Fri Aug 11 2023 14:35:00 GMT+0530 (India Standard Time),162.6,164.1,155,157.9,19380,174000
Fri Aug 11 2023 14:40:00 GMT+0530 (India Standard Time),155.55,157.95,148.55,154.9,19185,177135
Fri Aug 11 2023 14:45:00 GMT+0530 (India Standard Time),154.9,156.95,150.45,150.45,7020,178170
Fri Aug 11 2023 14:50:00 GMT+0530 (India Standard Time),150.85,156.55,144,153.95,17760,181650
Fri Aug 11 2023 14:55:00 GMT+0530 (India Standard Time),154.35,164.45,153.3,162.35,28410,185415
Fri Aug 11 2023 15:00:00 GMT+0530 (India Standard Time),160,161.4,132.8,132.8,47325,195930
Fri Aug 11 2023 15:05:00 GMT+0530 (India Standard Time),133.55,139.55,133.3,135.45,33750,193980
Fri Aug 11 2023 15:10:00 GMT+0530 (India Standard Time),136.1,140.15,134.2,136.75,19305,197235
Fri Aug 11 2023 15:15:00 GMT+0530 (India Standard Time),138.45,162.8,138.25,160.9,44445,200145
Fri Aug 11 2023 15:20:00 GMT+0530 (India Standard Time),159.7,164.15,151.55,155.2,15255,195780
Fri Aug 11 2023 15:25:00 GMT+0530 (India Standard Time),156.95,157.2,146,146.05,25500,195585
Mon Aug 14 2023 09:15:00 GMT+0530 (India Standard Time),130,130,71,73.85,80626,198630
Mon Aug 14 2023 09:20:00 GMT+0530 (India Standard Time),73.15,73.6,68.25,68.3,63615,208545
Mon Aug 14 2023 09:25:00 GMT+0530 (India Standard Time),68,69,66,67.65,50085,216495
Mon Aug 14 2023 09:30:00 GMT+0530 (India Standard Time),67.25,67.45,63.8,66.2,40530,222690
Mon Aug 14 2023 09:35:00 GMT+0530 (India Standard Time),66.15,66.6,64,64.55,91815,258735
Mon Aug 14 2023 09:40:00 GMT+0530 (India Standard Time),64.6,66.35,63.35,65.5,53715,257100
Mon Aug 14 2023 09:45:00 GMT+0530 (India Standard Time),65.15,65.5,63.3,64,12795,258420
Mon Aug 14 2023 09:50:00 GMT+0530 (India Standard Time),64.55,64.95,60.75,60.75,25350,261540
Mon Aug 14 2023 09:55:00 GMT+0530 (India Standard Time),60.55,63.3,60.1,62.7,19905,272565
Mon Aug 14 2023 10:00:00 GMT+0530 (India Standard Time),62,63.05,61.15,62.25,12480,272205
Mon Aug 14 2023 10:05:00 GMT+0530 (India Standard Time),63.05,63.05,61.3,61.7,6030,273690
Mon Aug 14 2023 10:10:00 GMT+0530 (India Standard Time),61.55,64,60.95,63.95,24975,268125
Mon Aug 14 2023 10:15:00 GMT+0530 (India Standard Time),65,65.1,63.15,64.35,23850,273870
Mon Aug 14 2023 10:20:00 GMT+0530 (India Standard Time),64.4,64.4,61.75,62,14025,284040
Mon Aug 14 2023 10:25:00 GMT+0530 (India Standard Time),61.75,62.75,60.65,61.4,12120,287265
Mon Aug 14 2023 10:30:00 GMT+0530 (India Standard Time),61.35,63.4,60.65,61.1,18165,278775
Mon Aug 14 2023 10:35:00 GMT+0530 (India Standard Time),60.95,63.2,60.95,61.3,8880,280440
Mon Aug 14 2023 10:40:00 GMT+0530 (India Standard Time),61.35,63.75,59.75,62.4,14040,282750
Mon Aug 14 2023 10:45:00 GMT+0530 (India Standard Time),62.4,63.05,61,62.15,7785,283545
Mon Aug 14 2023 10:50:00 GMT+0530 (India Standard Time),61.8,61.8,60,61.5,11010,285060
Mon Aug 14 2023 10:55:00 GMT+0530 (India Standard Time),61.2,65.85,60.85,64.85,24210,272190
Mon Aug 14 2023 11:00:00 GMT+0530 (India Standard Time),64.85,65.75,63.6,65.7,10650,272340
Mon Aug 14 2023 11:05:00 GMT+0530 (India Standard Time),65.55,65.85,62,63.05,5805,271965
Mon Aug 14 2023 11:10:00 GMT+0530 (India Standard Time),63.05,64,60.35,60.8,11355,272790
Mon Aug 14 2023 11:15:00 GMT+0530 (India Standard Time),60.35,61.7,59.5,61.55,18075,279915
Mon Aug 14 2023 11:20:00 GMT+0530 (India Standard Time),61.95,66.9,61.3,64.8,13080,280830
Mon Aug 14 2023 11:25:00 GMT+0530 (India Standard Time),65.25,66.25,63.2,64.95,9780,283245
Mon Aug 14 2023 11:30:00 GMT+0530 (India Standard Time),65.55,66.1,61.55,63.1,9270,283215
Mon Aug 14 2023 11:35:00 GMT+0530 (India Standard Time),62.85,63.6,61.7,63.05,10125,284265
Mon Aug 14 2023 11:40:00 GMT+0530 (India Standard Time),62.6,66,62.1,64.75,13440,282930
Mon Aug 14 2023 11:45:00 GMT+0530 (India Standard Time),64.55,65.1,60.15,61.45,19710,282900
Mon Aug 14 2023 11:50:00 GMT+0530 (India Standard Time),61.9,62.7,60.5,61.8,20595,285405
Mon Aug 14 2023 11:55:00 GMT+0530 (India Standard Time),62.35,62.7,60.5,61.75,29970,291990
Mon Aug 14 2023 12:00:00 GMT+0530 (India Standard Time),61.7,63.4,61,62.4,7590,292500
Mon Aug 14 2023 12:05:00 GMT+0530 (India Standard Time),62.75,63.25,62,62.4,5325,292830
Mon Aug 14 2023 12:10:00 GMT+0530 (India Standard Time),62.15,68.8,61.65,68,21765,290865
Mon Aug 14 2023 12:15:00 GMT+0530 (India Standard Time),69.4,70.8,65,65,20640,287700
Mon Aug 14 2023 12:20:00 GMT+0530 (India Standard Time),65.65,66.4,63.1,63.1,8265,286875
Mon Aug 14 2023 12:25:00 GMT+0530 (India Standard Time),62.45,64.75,61.9,64.35,24600,288660
Mon Aug 14 2023 12:30:00 GMT+0530 (India Standard Time),64.55,65.5,61,61.85,9495,289500
Mon Aug 14 2023 12:35:00 GMT+0530 (India Standard Time),62.05,64.05,61.8,62.85,14145,280860
Mon Aug 14 2023 12:40:00 GMT+0530 (India Standard Time),63.65,64.1,62.75,63.05,6855,282225
Mon Aug 14 2023 12:45:00 GMT+0530 (India Standard Time),62.05,63.5,59.05,59.75,16065,284475
Mon Aug 14 2023 12:50:00 GMT+0530 (India Standard Time),59.75,60.35,56.85,58.8,17130,283515
Mon Aug 14 2023 12:55:00 GMT+0530 (India Standard Time),60.15,60.3,58.6,59.2,8340,287235
Mon Aug 14 2023 13:00:00 GMT+0530 (India Standard Time),59.65,59.65,58.45,58.5,14835,287730
Mon Aug 14 2023 13:05:00 GMT+0530 (India Standard Time),58.85,60.15,58.85,60.15,3090,280530
Mon Aug 14 2023 13:10:00 GMT+0530 (India Standard Time),59.6,60.1,57,59.5,6465,280845
Mon Aug 14 2023 13:15:00 GMT+0530 (India Standard Time),58.65,59.5,58,58.3,4335,281625
Mon Aug 14 2023 13:20:00 GMT+0530 (India Standard Time),58.1,60.45,55.6,60.45,9705,281220
Mon Aug 14 2023 13:25:00 GMT+0530 (India Standard Time),60,61.2,57.3,59.95,13440,279960
Mon Aug 14 2023 13:30:00 GMT+0530 (India Standard Time),59.9,62,59.35,62,11655,279585
Mon Aug 14 2023 13:35:00 GMT+0530 (India Standard Time),61.4,64.05,60.2,63.05,8130,277515
Mon Aug 14 2023 13:40:00 GMT+0530 (India Standard Time),63,63.5,60.45,62.05,6615,277515
Mon Aug 14 2023 13:45:00 GMT+0530 (India Standard Time),63.6,65.25,61.8,64.6,6990,275895
Mon Aug 14 2023 13:50:00 GMT+0530 (India Standard Time),64.8,67,64.4,64.9,12030,275745
Mon Aug 14 2023 13:55:00 GMT+0530 (India Standard Time),64.1,68.9,64.1,66.75,8850,277155
Mon Aug 14 2023 14:00:00 GMT+0530 (India Standard Time),66.45,82.9,66.45,80.1,53220,275490
Mon Aug 14 2023 14:05:00 GMT+0530 (India Standard Time),81,81.4,75.2,80.95,47595,290970
Mon Aug 14 2023 14:10:00 GMT+0530 (India Standard Time),80.5,88,79.25,82.75,28725,291705
Mon Aug 14 2023 14:15:00 GMT+0530 (India Standard Time),83.15,87,81.9,85.15,22635,296625
Mon Aug 14 2023 14:20:00 GMT+0530 (India Standard Time),84.9,84.9,76,77.25,33180,298440
Mon Aug 14 2023 14:25:00 GMT+0530 (India Standard Time),77.1,77.9,72.6,77.5,32265,302145
Mon Aug 14 2023 14:30:00 GMT+0530 (India Standard Time),78,81.2,76.05,78.8,30675,314760
Mon Aug 14 2023 14:35:00 GMT+0530 (India Standard Time),78.1,81,75.3,76.5,17220,318915
Mon Aug 14 2023 14:40:00 GMT+0530 (India Standard Time),75.45,77.7,75,76.7,38100,324195
Mon Aug 14 2023 14:45:00 GMT+0530 (India Standard Time),76.8,82,75,82,27720,331815
Mon Aug 14 2023 14:50:00 GMT+0530 (India Standard Time),82.05,82.4,78,79.7,34125,329280
Mon Aug 14 2023 14:55:00 GMT+0530 (India Standard Time),79.85,80.85,74.35,80.85,29655,333870
Mon Aug 14 2023 15:00:00 GMT+0530 (India Standard Time),81,83.85,77.5,78.2,42555,339090
Mon Aug 14 2023 15:05:00 GMT+0530 (India Standard Time),79,79.85,68.5,70.75,58695,321135
Mon Aug 14 2023 15:10:00 GMT+0530 (India Standard Time),70.5,71.2,65.4,66.25,46320,318630
Mon Aug 14 2023 15:15:00 GMT+0530 (India Standard Time),65.85,67.25,61.05,62.55,73845,321645
Mon Aug 14 2023 15:20:00 GMT+0530 (India Standard Time),63,63.2,58.95,60.5,65970,325935
Mon Aug 14 2023 15:25:00 GMT+0530 (India Standard Time),60.75,61.75,59.6,60,49455,325275
Wed Aug 16 2023 09:15:00 GMT+0530 (India Standard Time),40.3,54.35,27.35,28.7,147857,327855
Wed Aug 16 2023 09:20:00 GMT+0530 (India Standard Time),28.6,32.4,28.4,31.5,70110,309405
Wed Aug 16 2023 09:25:00 GMT+0530 (India Standard Time),31.75,32.2,30.5,30.55,51630,304890
Wed Aug 16 2023 09:30:00 GMT+0530 (India Standard Time),30.75,30.75,29.15,29.15,37290,309840
Wed Aug 16 2023 09:35:00 GMT+0530 (India Standard Time),28.95,30.8,28,30.15,56865,322650
Wed Aug 16 2023 09:40:00 GMT+0530 (India Standard Time),30.2,30.8,29.45,30.75,43140,341805
Wed Aug 16 2023 09:45:00 GMT+0530 (India Standard Time),30.5,32,30.5,31.45,27210,344610
Wed Aug 16 2023 09:50:00 GMT+0530 (India Standard Time),31.25,35.95,31.25,35.7,28965,344940
Wed Aug 16 2023 09:55:00 GMT+0530 (India Standard Time),35.6,35.9,34.45,34.85,27165,342450
Wed Aug 16 2023 10:00:00 GMT+0530 (India Standard Time),34.65,34.65,31.65,32.5,27135,343095
Wed Aug 16 2023 10:05:00 GMT+0530 (India Standard Time),32.25,33.3,31.2,33.15,14925,349515
Wed Aug 16 2023 10:10:00 GMT+0530 (India Standard Time),33.2,34.15,32.7,34,17895,352725
Wed Aug 16 2023 10:15:00 GMT+0530 (India Standard Time),33.75,37.25,33.45,36.95,39735,361035
Wed Aug 16 2023 10:20:00 GMT+0530 (India Standard Time),37.55,39.05,35.7,36,27540,368160
Wed Aug 16 2023 10:25:00 GMT+0530 (India Standard Time),36.05,36.55,33.95,34.7,47070,387435
Wed Aug 16 2023 10:30:00 GMT+0530 (India Standard Time),34.55,34.7,32,32.45,27075,390180
Wed Aug 16 2023 10:35:00 GMT+0530 (India Standard Time),32.5,32.5,31.45,32.05,31590,404340
Wed Aug 16 2023 10:40:00 GMT+0530 (India Standard Time),32,32.6,31.6,32.6,19395,410715
Wed Aug 16 2023 10:45:00 GMT+0530 (India Standard Time),32.5,32.95,32,32.55,18645,411375
Wed Aug 16 2023 10:50:00 GMT+0530 (India Standard Time),32.5,32.7,30.55,32.1,20640,412890
Wed Aug 16 2023 10:55:00 GMT+0530 (India Standard Time),32.2,32.55,31.65,31.65,23010,418065
Wed Aug 16 2023 11:00:00 GMT+0530 (India Standard Time),31.5,32.75,31.5,32.35,11010,417870
Wed Aug 16 2023 11:05:00 GMT+0530 (India Standard Time),32.35,33.15,32.1,32.35,6930,418560
Wed Aug 16 2023 11:10:00 GMT+0530 (India Standard Time),32,32.15,30.8,31.1,16215,420150
Wed Aug 16 2023 11:15:00 GMT+0530 (India Standard Time),31.25,31.3,29.9,30.9,14340,422820
Wed Aug 16 2023 11:20:00 GMT+0530 (India Standard Time),30.7,31.2,30.65,30.95,5430,422880
Wed Aug 16 2023 11:25:00 GMT+0530 (India Standard Time),31,31.4,30.4,30.65,8535,422310
Wed Aug 16 2023 11:30:00 GMT+0530 (India Standard Time),30.9,30.9,30.3,30.6,5460,424065
Wed Aug 16 2023 11:35:00 GMT+0530 (India Standard Time),30.2,30.25,28.3,28.55,22335,422850
Wed Aug 16 2023 11:40:00 GMT+0530 (India Standard Time),28.25,28.55,26.7,27,40590,429060
Wed Aug 16 2023 11:45:00 GMT+0530 (India Standard Time),26.85,28.25,26.75,27.95,34755,440250
Wed Aug 16 2023 11:50:00 GMT+0530 (India Standard Time),27.75,28.4,27.35,27.6,9135,441105
Wed Aug 16 2023 11:55:00 GMT+0530 (India Standard Time),27.7,31.5,27.65,31.3,16980,440970
Wed Aug 16 2023 12:00:00 GMT+0530 (India Standard Time),31.4,31.75,30,30.3,11535,439485
Wed Aug 16 2023 12:05:00 GMT+0530 (India Standard Time),30.45,31.1,30.2,30.5,22830,446625
Wed Aug 16 2023 12:10:00 GMT+0530 (India Standard Time),30.75,31.05,29.05,30.15,17595,444405
Wed Aug 16 2023 12:15:00 GMT+0530 (India Standard Time),30,30.45,29.75,29.8,4440,445380
Wed Aug 16 2023 12:20:00 GMT+0530 (India Standard Time),29.75,30.85,29.5,30.6,8550,447645
Wed Aug 16 2023 12:25:00 GMT+0530 (India Standard Time),30.75,30.9,29.5,30.35,8490,448335
Wed Aug 16 2023 12:30:00 GMT+0530 (India Standard Time),30.65,31.9,30.15,31.8,15945,449205
Wed Aug 16 2023 12:35:00 GMT+0530 (India Standard Time),31.95,33.55,31.55,32.7,18180,448695
Wed Aug 16 2023 12:40:00 GMT+0530 (India Standard Time),32.7,33.95,31.4,33.75,13005,449955
Wed Aug 16 2023 12:45:00 GMT+0530 (India Standard Time),33.8,34.9,31.55,31.85,13935,452505
Wed Aug 16 2023 12:50:00 GMT+0530 (India Standard Time),31.35,32.45,31.35,31.75,16380,455235
Wed Aug 16 2023 12:55:00 GMT+0530 (India Standard Time),31.8,32.5,31.3,31.9,18870,455025
Wed Aug 16 2023 13:00:00 GMT+0530 (India Standard Time),31.9,32.35,31.15,32.2,13395,460680
Wed Aug 16 2023 13:05:00 GMT+0530 (India Standard Time),32.3,36.75,32.2,36.3,41220,452925
Wed Aug 16 2023 13:10:00 GMT+0530 (India Standard Time),36.2,36.35,34,35.7,16635,453075
Wed Aug 16 2023 13:15:00 GMT+0530 (India Standard Time),35.35,38.85,34.2,38.5,41550,453570
Wed Aug 16 2023 13:20:00 GMT+0530 (India Standard Time),38.85,39.3,35.05,36.65,69255,450840
Wed Aug 16 2023 13:25:00 GMT+0530 (India Standard Time),36.55,36.9,34,34.1,21510,448530
Wed Aug 16 2023 13:30:00 GMT+0530 (India Standard Time),34.1,36.35,34.1,36.05,17940,455625
Wed Aug 16 2023 13:35:00 GMT+0530 (India Standard Time),36.05,37,35.25,35.35,16095,461385
Wed Aug 16 2023 13:40:00 GMT+0530 (India Standard Time),35.5,35.5,32.05,32.2,22665,464265
Wed Aug 16 2023 13:45:00 GMT+0530 (India Standard Time),32.5,34.85,32,34.85,14145,465420
Wed Aug 16 2023 13:50:00 GMT+0530 (India Standard Time),34.75,35.85,33.9,34.9,20160,469275
Wed Aug 16 2023 13:55:00 GMT+0530 (India Standard Time),34.9,37.85,34.6,37.55,14940,471240
Wed Aug 16 2023 14:00:00 GMT+0530 (India Standard Time),37.8,37.8,34.9,35.2,7785,471825
Wed Aug 16 2023 14:05:00 GMT+0530 (India Standard Time),35.05,35.7,33.05,34.15,16725,475665
Wed Aug 16 2023 14:10:00 GMT+0530 (India Standard Time),33.95,34.75,32.3,34.65,34620,476370
Wed Aug 16 2023 14:15:00 GMT+0530 (India Standard Time),34.9,38.05,34.9,37.3,34305,470910
Wed Aug 16 2023 14:20:00 GMT+0530 (India Standard Time),37.65,38.25,34.6,35.65,37680,475455
Wed Aug 16 2023 14:25:00 GMT+0530 (India Standard Time),35.6,36.75,34.75,36,21615,477345
Wed Aug 16 2023 14:30:00 GMT+0530 (India Standard Time),36.1,36.5,34.35,35.55,12195,474720
Wed Aug 16 2023 14:35:00 GMT+0530 (India Standard Time),35.6,36.35,34,35.05,26085,476970
Wed Aug 16 2023 14:40:00 GMT+0530 (India Standard Time),35.1,35.25,33.8,34,42180,476655
Wed Aug 16 2023 14:45:00 GMT+0530 (India Standard Time),33.8,33.85,32.45,33.85,21825,486285
Wed Aug 16 2023 14:50:00 GMT+0530 (India Standard Time),33.85,34.05,32.5,32.6,20745,490695
Wed Aug 16 2023 14:55:00 GMT+0530 (India Standard Time),32.35,32.75,31,32.05,24390,490125
Wed Aug 16 2023 15:00:00 GMT+0530 (India Standard Time),31.9,34.8,31.75,34.75,45885,491820
Wed Aug 16 2023 15:05:00 GMT+0530 (India Standard Time),35,36.7,33.15,34,71955,485610
Wed Aug 16 2023 15:10:00 GMT+0530 (India Standard Time),33.85,33.85,32.2,32.55,32805,486900
Wed Aug 16 2023 15:15:00 GMT+0530 (India Standard Time),32.45,32.95,31.3,32.85,48960,495855
Wed Aug 16 2023 15:20:00 GMT+0530 (India Standard Time),32.75,32.85,31.15,31.25,48300,497790
Wed Aug 16 2023 15:25:00 GMT+0530 (India Standard Time),31.3,32.8,30.9,30.9,85635,504510
Thu Aug 17 2023 09:15:00 GMT+0530 (India Standard Time),31.7,33.75,25.15,32.3,103832,518895
Thu Aug 17 2023 09:20:00 GMT+0530 (India Standard Time),32.05,34.15,31,32.75,90930,534690
Thu Aug 17 2023 09:25:00 GMT+0530 (India Standard Time),32.4,32.9,30.45,31.05,55710,538290
Thu Aug 17 2023 09:30:00 GMT+0530 (India Standard Time),30.85,31.1,29.2,30.25,63945,546750
Thu Aug 17 2023 09:35:00 GMT+0530 (India Standard Time),30.3,31.1,29.45,29.85,33510,557445
Thu Aug 17 2023 09:40:00 GMT+0530 (India Standard Time),30,31.2,28.7,30.35,26130,563400
Thu Aug 17 2023 09:45:00 GMT+0530 (India Standard Time),30.6,32.35,29,31.85,20850,565005
Thu Aug 17 2023 09:50:00 GMT+0530 (India Standard Time),31.9,32.25,31.1,31.7,25830,569250
Thu Aug 17 2023 09:55:00 GMT+0530 (India Standard Time),31.5,31.65,30.55,31.4,26505,568125
Thu Aug 17 2023 10:00:00 GMT+0530 (India Standard Time),31.35,34.05,31.2,34.05,37290,570915
Thu Aug 17 2023 10:05:00 GMT+0530 (India Standard Time),33.6,36.35,33.5,36.2,102960,562740
Thu Aug 17 2023 10:10:00 GMT+0530 (India Standard Time),36.15,36.95,35.3,36,37065,553650
Thu Aug 17 2023 10:15:00 GMT+0530 (India Standard Time),35.85,40.8,35.65,40.8,68580,550305
Thu Aug 17 2023 10:20:00 GMT+0530 (India Standard Time),40.7,47.05,40.7,42.2,108675,544140
Thu Aug 17 2023 10:25:00 GMT+0530 (India Standard Time),42.15,42.3,40.5,40.75,45510,540585
Thu Aug 17 2023 10:30:00 GMT+0530 (India Standard Time),40.85,41.5,40.25,40.85,27600,542580
Thu Aug 17 2023 10:35:00 GMT+0530 (India Standard Time),40.95,43.95,40.55,43.25,36555,541950
Thu Aug 17 2023 10:40:00 GMT+0530 (India Standard Time),43.4,45.6,41.85,42.4,66810,532680
Thu Aug 17 2023 10:45:00 GMT+0530 (India Standard Time),42.45,43.3,41.55,42.35,38115,536385
Thu Aug 17 2023 10:50:00 GMT+0530 (India Standard Time),42.35,44,41.15,43.3,24675,539565
Thu Aug 17 2023 10:55:00 GMT+0530 (India Standard Time),43.5,44.2,42.6,43.15,28020,541215
Thu Aug 17 2023 11:00:00 GMT+0530 (India Standard Time),42.65,43.45,41.6,42.65,28980,541530
Thu Aug 17 2023 11:05:00 GMT+0530 (India Standard Time),43.15,43.45,40.25,41.05,41070,548385
Thu Aug 17 2023 11:10:00 GMT+0530 (India Standard Time),40.6,40.95,38.3,39.6,35730,547410
Thu Aug 17 2023 11:15:00 GMT+0530 (India Standard Time),39.4,39.4,32.35,33.7,82425,543615
Thu Aug 17 2023 11:20:00 GMT+0530 (India Standard Time),33.2,36.95,33,36.1,46440,551775
Thu Aug 17 2023 11:25:00 GMT+0530 (India Standard Time),36.05,36.5,33.1,33.7,36255,560430
Thu Aug 17 2023 11:30:00 GMT+0530 (India Standard Time),33.55,34.4,31.95,33.95,28080,563250
Thu Aug 17 2023 11:35:00 GMT+0530 (India Standard Time),34.15,35.9,34,35.1,20835,565185
Thu Aug 17 2023 11:40:00 GMT+0530 (India Standard Time),34.9,36.3,34.9,35.65,23895,563520
Thu Aug 17 2023 11:45:00 GMT+0530 (India Standard Time),35.55,35.55,34.5,35.35,14565,567600
Thu Aug 17 2023 11:50:00 GMT+0530 (India Standard Time),35.1,35.6,32.95,33.3,32880,569340
Thu Aug 17 2023 11:55:00 GMT+0530 (India Standard Time),32.85,34,32.45,33.3,37620,583050
Thu Aug 17 2023 12:00:00 GMT+0530 (India Standard Time),33.1,33.4,32.3,32.55,23325,582285
Thu Aug 17 2023 12:05:00 GMT+0530 (India Standard Time),32.55,32.85,30.85,30.85,31590,579945
Thu Aug 17 2023 12:10:00 GMT+0530 (India Standard Time),31.3,31.3,26.35,28.4,76140,594015
Thu Aug 17 2023 12:15:00 GMT+0530 (India Standard Time),28.1,28.2,26.65,27.45,84060,603180
Thu Aug 17 2023 12:20:00 GMT+0530 (India Standard Time),27.3,27.6,26.5,27.3,23790,603810
Thu Aug 17 2023 12:25:00 GMT+0530 (India Standard Time),27.5,28.35,26.15,28.2,53085,603810
Thu Aug 17 2023 12:30:00 GMT+0530 (India Standard Time),28.15,28.55,26.7,26.7,32430,617580
Thu Aug 17 2023 12:35:00 GMT+0530 (India Standard Time),26.95,27.85,25.55,25.6,36465,621675
Thu Aug 17 2023 12:40:00 GMT+0530 (India Standard Time),25.75,25.8,24.5,24.5,91410,641475
Thu Aug 17 2023 12:45:00 GMT+0530 (India Standard Time),24.6,25.4,24.2,24.45,51150,651795
Thu Aug 17 2023 12:50:00 GMT+0530 (India Standard Time),24.5,25.25,24.1,24.3,39450,661920
Thu Aug 17 2023 12:55:00 GMT+0530 (India Standard Time),23.8,24.85,23.8,24.35,50025,668085
Thu Aug 17 2023 13:00:00 GMT+0530 (India Standard Time),24.5,25.2,24.25,24.6,46665,676800
Thu Aug 17 2023 13:05:00 GMT+0530 (India Standard Time),24.6,24.6,23.55,23.55,29070,689265
Thu Aug 17 2023 13:10:00 GMT+0530 (India Standard Time),23.55,24.1,22.55,22.65,27135,690645
Thu Aug 17 2023 13:15:00 GMT+0530 (India Standard Time),22.35,23.4,22.3,22.75,46110,692850
Thu Aug 17 2023 13:20:00 GMT+0530 (India Standard Time),22.75,23.05,21.6,22.85,37065,701655
Thu Aug 17 2023 13:25:00 GMT+0530 (India Standard Time),22.85,23.15,22.5,22.6,19305,703815
Thu Aug 17 2023 13:30:00 GMT+0530 (India Standard Time),22.65,23,22.2,22.6,34515,712410
Thu Aug 17 2023 13:35:00 GMT+0530 (India Standard Time),22.7,23.65,22.45,22.65,26145,715950
Thu Aug 17 2023 13:40:00 GMT+0530 (India Standard Time),22.85,23.45,22.5,22.7,45480,717900
Thu Aug 17 2023 13:45:00 GMT+0530 (India Standard Time),22.8,23.55,22.8,23.25,63885,717885
Thu Aug 17 2023 13:50:00 GMT+0530 (India Standard Time),23.25,24,23,23.55,50130,737610
Thu Aug 17 2023 13:55:00 GMT+0530 (India Standard Time),23.55,23.95,22.85,23,38640,744720
Thu Aug 17 2023 14:00:00 GMT+0530 (India Standard Time),23.25,23.55,22,23.3,100170,739875
Thu Aug 17 2023 14:05:00 GMT+0530 (India Standard Time),23.25,23.55,22.2,22.5,72975,774975
Thu Aug 17 2023 14:10:00 GMT+0530 (India Standard Time),22.6,23.7,22.15,23.15,30195,770880
Thu Aug 17 2023 14:15:00 GMT+0530 (India Standard Time),23.3,23.65,22.3,22.5,42825,782265
Thu Aug 17 2023 14:20:00 GMT+0530 (India Standard Time),22.5,22.75,20.15,21,108315,795660
Thu Aug 17 2023 14:25:00 GMT+0530 (India Standard Time),21.1,21.2,20,20.85,47040,800745
Thu Aug 17 2023 14:30:00 GMT+0530 (India Standard Time),20.9,22.2,20.9,22.2,73965,802020
Thu Aug 17 2023 14:35:00 GMT+0530 (India Standard Time),22.25,22.4,21.4,21.85,35505,807885
Thu Aug 17 2023 14:40:00 GMT+0530 (India Standard Time),21.9,22.5,21.05,21.85,62145,811005
Thu Aug 17 2023 14:45:00 GMT+0530 (India Standard Time),21.6,22.65,21.6,22.25,57165,816000
Thu Aug 17 2023 14:50:00 GMT+0530 (India Standard Time),22.15,23,21.5,21.6,78240,820785
Thu Aug 17 2023 14:55:00 GMT+0530 (India Standard Time),21.7,22,21,21.75,79485,823140
Thu Aug 17 2023 15:00:00 GMT+0530 (India Standard Time),21.75,22,20.5,20.9,122430,857820
